Starting...
2023-08-23 20:47:45.988 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:46.189 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:46.388 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:46.587 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:46.792 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:46.989 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:47.325 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:47.386 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:47.586 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:47.788 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:47.986 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:48.189 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:48.387 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:48.589 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:48.788 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:48.99 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:49.188 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:49.392 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:49.589 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:49.787 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:49.988 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:50.188 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:50.387 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:50.586 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:50.786 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:50.986 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:51.19 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:51.386 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:51.587 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:51.788 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:51.987 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:52.186 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:52.387 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:52.592 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:52.787 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:52.987 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:53.187 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:53.39 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:53.588 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:53.789 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:53.987 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:54.189 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:54.389 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:54.591 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:54.789 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:54.988 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:55.19 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:55.388 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:55.589 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:55.789 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:55.989 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:56.189 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:56.393 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:56.589 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:56.787 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:56.987 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:57.186 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:57.408 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:57.586 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:57.788 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:58.036 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:58.186 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:58.387 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:58.625 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:58.787 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:58.986 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:59.187 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:59.386 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:59.586 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:59.787 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:47:59.989 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:00.188 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:00.387 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:00.585 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:00.787 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:00.989 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:01.188 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:01.39 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:01.801 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:01.99 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:02.247 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:02.363 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:02.495 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:02.803 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:02.939 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:03.199 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:03.467 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:03.609 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:03.801 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:03.918 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:04.018 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:04.2 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:04.39 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:04.6 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:04.802 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:04.992 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:05.199 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:05.397 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:05.592 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:05.799 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:05.995 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:06.197 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:06.408 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:06.588 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:06.795 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:07.001 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:07.196 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:07.393 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:07.598 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:07.792 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:07.992 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:08.201 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:08.395 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:08.599 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:08.801 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:09.77 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:09.863 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:10.004 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:10.135 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:10.271 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:10.408 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:10.544 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:10.715 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:10.81 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:11.854 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:11.916 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:12.198 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:12.395 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:12.552 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:12.749 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:12.899 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:13.239 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:13.301 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:13.452 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:13.587 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:13.721 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:13.868 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:14.003 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:14.138 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:14.272 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:14.456 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:14.579 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:14.715 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:14.838 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:14.995 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:15.19 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:15.389 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:15.589 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:15.788 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:15.989 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:16.188 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:16.389 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:16.592 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:16.79 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:17.466 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:18.38 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:18.472 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:18.615 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:18.723 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:18.858 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:19.019 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:19.143 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:19.297 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:19.411 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:19.563 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:19.693 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:19.83 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:19.984 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:20.161 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:20.257 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:20.606 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:20.708 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:20.797 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:20.992 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:21.079 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:21.217 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:21.399 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:21.647 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:21.797 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:21.994 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:22.19 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:22.613 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:23.096 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:23.156 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:23.294 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:23.453 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:23.576 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:23.712 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:23.916 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:23.989 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:24.198 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:24.407 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:24.718 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:24.812 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:24.998 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:25.19 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:25.394 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:25.591 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:25.796 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:25.992 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:26.191 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:26.392 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:26.59 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:26.789 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:26.992 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:27.198 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:27.4 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:27.598 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:27.799 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:27.992 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:28.198 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:28.401 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:28.601 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:28.797 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:28.991 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:29.198 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:29.391 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:29.601 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:29.798 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:29.989 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:30.188 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:30.594 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:30.643 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:30.786 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:30.989 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:31.189 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:31.389 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:31.59 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:31.791 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:31.99 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:32.39 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:32.509 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:32.588 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:32.788 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:32.988 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:33.189 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:33.394 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:33.589 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:33.793 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:33.988 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:34.186 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:34.389 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:35.877 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:35.913 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:36.813 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:37.19 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:37.49 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:37.599 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:37.745 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:38.026 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:38.593 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:38.765 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:38.827 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:38.983 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:39.195 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:39.242 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:39.399 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:39.529 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:39.843 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:40.275 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:40.362 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:40.791 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:41.895 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:42.793 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:43.025 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:43.146 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:43.284 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:43.467 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:43.59 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:43.693 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:43.829 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:43.965 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:44.113 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:44.259 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:44.384 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:44.543 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:44.664 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:44.798 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:45.292 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:45.348 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:45.501 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:45.637 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:45.798 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:45.902 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:46.061 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:46.186 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:46.345 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:46.469 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:46.609 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:46.738 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:46.887 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:47.024 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:47.157 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:47.289 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:47.441 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:48.484 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:48.587 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:48.711 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:48.822 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:49.107 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:49.232 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:49.382 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:49.523 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:49.65 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:49.798 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:49.936 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:50.07 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:50.201 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:50.347 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:50.485 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:50.617 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:50.765 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:50.899 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:51.034 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:51.183 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:51.318 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:51.452 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:51.6 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:51.733 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:51.867 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:52.053 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:52.151 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:52.395 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:52.431 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:52.591 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:52.997 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:53.131 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:53.292 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:53.598 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:53.734 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:53.847 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:53.957 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:54.09 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:54.236 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:54.791 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:55.153 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:55.259 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:55.392 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:55.494 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:55.901 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:56.05 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:56.198 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:56.454 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:56.7 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:56.768 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:56.867 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:57.019 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:57.152 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:57.426 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:57.577 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:57.708 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:58.045 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:58.191 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:58.289 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:58.389 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:58.523 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:58.756 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:58.805 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:58.945 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:59.801 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:48:59.924 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:00.06 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:00.198 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:00.332 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:00.479 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:00.624 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:00.783 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:01.201 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:01.584 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:01.745 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:01.866 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:02.003 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:02.15 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:02.272 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:02.42 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:02.689 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:02.916 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:03.4 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:03.572 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:03.678 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:03.807 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:03.947 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:04.3 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:04.36 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:05.408 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:05.488 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:05.604 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:05.774 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:05.882 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:06.055 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:06.151 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:06.304 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:06.436 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:06.571 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:06.719 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:06.854 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:06.988 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:07.138 +0000 UTC | LIDAR | SUCC 
2023-08-23 20:49:07.27 +0000 UTC | LIDAR | SUCC 
